Chinese Democracy\https://raw.githubusercontent.com/shiabehugo/48otw/master/data/Guns_N_Roses/Chinese_Democracy.dat\http://upload.wikimedia.org/wikipedia/en/thumb/1/1f/GNRchinesedemocracy.jpg/220px-GNRchinesedemocracy.jpg
Greatest Hits\https://raw.githubusercontent.com/shiabehugo/48otw/master/data/Guns_N_Roses/Greatest_Hits.dat\https://img.discogs.com/Lbct7mOmjTxpb0ThfUe3euPO5_4=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-3114907-1390166713-4683.jpeg.jpg
