Janis Joplin\Wicked Woman
Intro\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfQ19admk4U2JNVGs
Tell Mama\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfb2lpX3lXME42QVk
Half Moon\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfVmVoTm1SR1RmajQ
Mercedes Benz\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfUnI1MlozU0F4Z00
My Baby\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfT2xJakVwalk2MFk
Try\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfZHZjdE4yOGNjTVk
Maybe\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfLUQ4M2xON2tjU1U
Summertime\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfUjlfLUM2dHljUnc
Full Tilt\https://drive.google.com/uc?export=download&id=0B5c0AVRGXEVfc2huazhZYkp4bDA
